movie_id,tmdb_id,found,overview,has_poster,emb_idx,clean_title,genres,year
635,41852.0,True,"Earl Pilcher Jr. runs an equipment rental outfit in Arkansas, lives with his wife and kids and parents, and rarely takes off his gimme cap. His mother dies, leaving a letter explaining he's not her natural son, but the son of a Black woman who died in childbirth; plus, he has a half brother Ray, in Chicago, she wants him to visit. Earl makes the trip, initially receiving a cold welcome from Ray and Ray's son, Virgil. His birth mother's sister, Aunt T., an aged and blind matriarch, takes Earl in tow and insists that the family open up to him.",True,630,"Family Thing, A",Comedy|Drama,1996
636,40926.0,True,"A first person narrative of the exploits of a gay serial killer in deeply disturbing, controversial drama about violence, sexuality, and the imagination. Dennis, the main character, whose lead we follow on this path between what is real and what we can only hope is surreal. His friends attempt to determine if he's truly a psychopath.",True,631,Frisk,Drama,1995
637,9099.0,True,The US army is known for churning out lean mean fighting machines intent on protecting our great nation. Sergeant Ernie Bilko is the leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.,True,632,Sgt. Bilko,Comedy,1996
638,2021.0,True,"Jack always lands on his feet. He lands on his feet when he marries the beautiful Sarah. He lands on his feet when he buys a luxurious new home. However, when Sarah goes into labour, he takes a tumble down the stairs and lands on his head. When he comes around he discovers he is the proud father of a baby girl, but deficient in the spouse department to the tune of 1.",True,633,Jack and Sarah,Romance,1995
639,61752.0,True,A struggling actress in New York City takes a job as a phone sex operator.,True,634,Girl 6,Comedy,1996
640,10988.0,True,"The wife and mistress of a cruel school master collaborate in a carefully planned and executed scheme to murder him. The plan goes well until the body, which has been strategically dumped, disappears. The psychological strain starts to weigh on the two women when a retired police investigator begins looking into the man's disappearance on a whim.",True,635,Diabolique,Drama|Thriller,1996
641,11479.0,True,"Stephen, an international trader, tracks down his ex-wife Patricia in some Amazonian backwater. He needs her consent to a divorce so that he can marry Charlotte. Unfortunately, he discovers a son he didn’t know he had – Mimi-Siku. The young jungle boy yearns to see Paris so Stephen reluctantly agrees to take him back home with him for a few days. How will Mimi-Siku react to life in the great metropolis?",True,636,"Little Indian, Big City (Un indien dans la ville)",Comedy,1994
642,398959.0,True,"Troubled Roula finds herself drawn to Leon, an author of children's books who has suffered an enormous emotional and creative blockage ever since his wife died in a motorcycle accident two years before. Leon has only his 12-year-old daughter Tanja to keep him company. As romance blooms between Leon and Roula, his daughter approves. Unfortunately, Roula is carrying heavy emotional baggage stemming from the incest she suffered at the hands of her father.",True,637,Roula,Drama,1995
643,287305.0,True,"Building contractor Jochen Schuster takes out loans worth millions to finance a dubious building project and fulfill the extravagant wishes of his lover. When his mountain of debt is so high that no bank will grant him a loan, he comes up with an idea: he scrapes together the last of his funds and drives up to the banks in a borrowed limousine and wig and tries to borrow money under a false identity. The banks fall for the trick and grant him the loans to ""protect German cultural assets"". Schuster can hardly believe his luck and handles the unexpected windfall just as irresponsibly as before...",True,638,Peanuts - Die Bank zahlt alles,Comedy,1996
644,339428.0,True,"The young policeman Joachim Krippo likes to occasionally share his bed with a nice married couple. When he is supposed to be guarding the criminal Engel Potraske during a court appearance, the dangerous Engel manages a spectacular escape, but departs minus a toe! Krippo is subsequently suspended from his duties and put with other police officers under the care of an elderly police psychologist. Krippo's professional set-backs are followed by private ones: his grandad - who was actually being well looked-after in an old people's home - is dropped off at his place because the payments due have not been made. He tries to get his grandad out of the flat by pairing him off with the police psychologist. But, in the critical moment, Krippo lunges for the bait himself. At least, this means that he will be discharged from the psychograph tests as being fit for service again...",True,639,Happy Weekend,Comedy,1996
645,12652.0,True,"Nelly leaves her lazy, unemployed husband to work for retired judge Mr Arnaud, forty years her senior, after he offers to clear her bills for her. While she types his memoirs the two develop a close friendship, but Arnaud becomes jealous when Nelly begins dating his good-looking young publisher.",True,640,Nelly & Monsieur Arnaud,Drama,1995
647,10684.0,True,"A US Army officer, who made a ""friendly fire"" mistake that was covered up, has been reassigned to a desk job. He is tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor. At first all seems in order. But then he begins to notice inconsistencies between the testimonies of the witnesses...",True,641,Courage Under Fire,Drama|War,1996
648,954.0,True,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the prime suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",True,642,Mission: Impossible,Action|Adventure|Mystery,1996
649,,False,,False,643,Cold Fever (Á köldum klaka),Comedy|Drama,1994
650,18989.0,True,"The daughter of a thief, young Moll is placed in the care of a nunnery after the execution of her mother. However, the actions of an abusive priest lead Moll to rebel as a teenager, escaping to the dangerous streets of London. Further misfortunes drive her to accept a job as a prostitute from the conniving Mrs. Allworthy. It is there that Moll first meets Hibble, who is working as Allworthy's servant but takes a special interest in the young woman's well-being. With his help, she retains hope for the future, ultimately falling in love with an unconventional artist who promises the possibility of romantic happiness.",True,644,Moll Flanders,Drama,1996
651,10801.0,True,"Franziska is a romantically inclined housewife with two children and a husband who spends most of his time traveling around the world and working as a director. However, he cheats on her with his actresses. Franziska goes to see the lawyer Enno Winkel about buying a house, but he prefers to handle divorces. And without realizing it, she suddenly inadvertently initiates her own divorce...",True,645,"Superweib, Das",Comedy,1996
652,54285.0,True,"Two obsessive-compulsives, a chef and an anorexic writer, are neighbors in an apartment building. The chef (301) tries to entice her neighbor to eat with fabulous meals. The writer (302) refuses to eat, and this refusal begins a turbulent relationship that forces both women to delve into their pasts of torment.",True,646,"301, 302",Mystery,1995
653,8840.0,True,"In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.",True,647,Dragonheart,Action|Adventure|Fantasy,1996
